#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)	Expansion method(s)	Biological role(s) interactor A	Biological role(s) interactor B	Experimental role(s) interactor A	Experimental role(s) interactor B	Type(s) interactor A	Type(s) interactor B	Xref(s) interactor A	Xref(s) interactor B	Interaction Xref(s)	Annotation(s) interactor A	Annotation(s) interactor B	Interaction annotation(s)	Host organism(s)	Interaction parameter(s)	Creation date	Update date	Checksum(s) interactor A	Checksum(s) interactor B	Interaction Checksum(s)	Negative	Feature(s) interactor A	Feature(s) interactor B	Stoichiometry(s) interactor A	Stoichiometry(s) interactor B	Identification method participant A	Identification method participant B
complex portal:CPX-1795	uniprotkb:P05230	matrixdb:MULT_16_human	-	matrixdb:Integrin-alphavbeta3(short label)	uniprotkb:"FGF1"(gene name)	psi-mi:"MI:0411"("enzyme linked immunosorbent assay")	Mori S et al.(2008)	pubmed:18441324|imex:IM-18768	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:MULT_16_human__P05230_18441324_matrixdb_1|intact:EBI-6509705|imex:IM-18768-1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	-	-	-	-	-	-	-	figure legend:"1a, 3a, 3b"|comment:"The binding to FGF1 is cation-dependent and requires an intact three-dimensional structure of FGF1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	"his tag":c-c	"mutation decreasing interaction":127-127,128-128(p.[Lys127Glu;Lys128Glu])|"mutation decreasing interaction":133-133,134-134(p.[Lys133Glu;Arg134Glu])|"mutation decreasing interaction":127-127,128-128,133-133,134-134(p.[Lys127Glu;Lys128Glu;Lys133Glu;Arg134Glu])|"mutation decreasing interaction":50-50(p.Arg50Glu)	-	-	psi-mi:"MI:0421"(identification by antibody)	psi-mi:"MI:0421"(identification by antibody)
uniprotkb:P05230	complex portal:CPX-1795	-	matrixdb:MULT_16_human	uniprotkb:"FGF1"(gene name)	matrixdb:Integrin-alphavbeta3(short label)	psi-mi:"MI:0107"("surface plasmon resonance")	Mori S et al.(2008)	pubmed:18441324|imex:IM-18768	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:MULT_16_human__P05230_18441324_matrixdb_2|intact:EBI-6509751|imex:IM-18768-2	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	-	-	-	-	-	-	-	figure legend:"3c, 3d"|comment:"The R50E mutant showed much lower Rmax value and enhanced off-rate to alpha beta 3, whereas it has a KD value to alpha beta 3 (1.31 uM) similar to WT FGF1"|curation depth:imex curation	taxid:-1(in vitro)	kd:1.1e-06(molar)	-	-	-	-	-	false	"mutation decreasing interaction":50-50(p.Arg50Glu)	"his tag":c-c	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
complex portal:CPX-1795	uniprotkb:P08253	matrixdb:MULT_16_human	-	matrixdb:Integrin-alphavbeta3(short label)	uniprotkb:"Mmp2"(gene name)	psi-mi:"MI:0892"("solid phase assay")	Brooks PC et al.(1998)	pubmed:9476898	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:MULT_16_human__P08253_9476898_MatrixDB_1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
complex portal:CPX-1795	uniprotkb:P08253	matrixdb:MULT_16_human	-	matrixdb:Integrin-alphavbeta3(short label)	uniprotkb:"Mmp2"(gene name)	psi-mi:"MI:0892"("solid phase assay")	Silletti S et al.(2001)	pubmed:11134507	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:MULT_16_human__P08253_11134507_MatrixDB_1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
uniprotkb:P08587	complex portal:CPX-1795	-	matrixdb:MULT_16_human	uniprotkb:"Tgm2"(gene name)	matrixdb:Integrin-alphavbeta3(short label)	psi-mi:"MI:0921"("surface plasmon resonance array")	Faye C et al.(2009)	pubmed:19542224	taxid:10144(Cavia cutleri)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:MULT_16_human__P08587_19542224_MatrixDB_1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"111007a"|curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0078"(nucleotide sequence identification)	psi-mi:"MI:0396"(predetermined participant)
uniprotkb:P21980	complex portal:CPX-1795	-	matrixdb:MULT_16_human	uniprotkb:"Tgm2"(gene name)	matrixdb:Integrin-alphavbeta3(short label)	psi-mi:"MI:0921"("surface plasmon resonance array")	Faye C et al.(2009)	pubmed:19542224	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:MULT_16_human__P21980_19542224_MatrixDB_1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"111007a"|curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0078"(nucleotide sequence identification)	psi-mi:"MI:0396"(predetermined participant)
uniprotkb:P53420	complex portal:CPX-1795	-	matrixdb:MULT_16_human	uniprotkb:"Col4a4"(gene name)	matrixdb:Integrin-alphavbeta3(short label)	psi-mi:"MI:0107"("surface plasmon resonance")	Brassart-Pasco S et al.(2012)	pubmed:22539938	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:MULT_16_human__P53420_22539938_matrixdb_1|intact:EBI-15099973	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	-	-	-	-	-	-	-	figure legend:"Fig 7C"|comment:"The NC1 a4(IV) domain bound to the immobilized avb3 integrin and formed a stable complex that was dissociated upon addition of 10 mM EDTA, demonstrating that the binding was dependent upon divalent cations"|curation depth:mimix curation	taxid:-1(in vitro)	kd:1.48e-07~9.54e-09(molar)	-	-	-	-	-	false	"his tag":n-n|"sufficient binding region":1458-1690	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
complex portal:CPX-1795	uniprotkb:P39060-PRO_0000005794	matrixdb:MULT_16_human	matrixdb:PFRAG_1_human	matrixdb:Integrin-alphavbeta3(short label)	matrixdb:Endostatin(short label)	psi-mi:"MI:0107"("surface plasmon resonance")	Faye C et al.(2009)	pubmed:19502598|imex:IM-16038	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:MULT_16_human__PFRAG_1_human_19502598_MatrixDB_1|imex:IM-16038-18	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	author-name:"integrin alphaVbeta3"	author-name:"endostatin"	figure legend:"1B, Table_1"|comment:"Interaction_Model: Heterogeneous ligand"|curation depth:imex curation	taxid:-1(in vitro)	kd:1.2e-06(molar)|kd:5.01e-07(molar)|kon:135000(per mole per second)|kon:6820(per mole per second)|koff:0.0677(second -1)|koff:0.00819(second -1)	-	-	-	-	-	false	-	"flag tag":n-n	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
complex portal:CPX-1795	uniprotkb:P39060-PRO_0000005794	matrixdb:MULT_16_human	matrixdb:PFRAG_1_human	matrixdb:Integrin-alphavbeta3(short label)	matrixdb:Endostatin(short label)	psi-mi:"MI:0107"("surface plasmon resonance")	Faye C et al.(2009)	pubmed:19502598|imex:IM-16038	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:MULT_16_human__PFRAG_1_human_19502598_MatrixDB_2|imex:IM-16038-19	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	-	-	-	-	-	author-name:"integrin alphaVbeta3"	author-name:"endostatin"	figure legend:"1E, Table_1"|comment:"Interaction_Model: Two-state reaction"|curation depth:imex curation	taxid:-1(in vitro)	kd:1.75e-08(molar)|kon:106000(per mole per second)|koff:0.0171(second -1)|koff:0.00154(second -1)	-	-	-	-	-	false	-	"flag tag":n-n	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
complex portal:CPX-1795	uniprotkb:P39060-PRO_0000005794	matrixdb:MULT_16_human	matrixdb:PFRAG_1_human	matrixdb:Integrin-alphavbeta3(short label)	matrixdb:Endostatin(short label)	psi-mi:"MI:0107"("surface plasmon resonance")	Faye C et al.(2009)	pubmed:19502598|imex:IM-16038	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:MULT_16_human__PFRAG_1_human_19502598_MatrixDB_3|imex:IM-16038-20	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	author-name:"integrin alphaVbeta3"	author-name:"endostatin"	figure legend:"Table_1"|comment:"Interaction_Model: Two-state reaction"|curation depth:imex curation	taxid:-1(in vitro)	kd:5.35e-06(molar)|kon:4990(per mole per second)|koff:0.0448(second -1)|koff:0.00298(second -1)	-	-	-	-	-	false	-	"mutation":104-104(asp104asn)|"flag tag":n-n	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
uniprotkb:P39060-PRO_0000005794	complex portal:CPX-1795	matrixdb:PFRAG_1_human	matrixdb:MULT_16_human	matrixdb:Endostatin(short label)	matrixdb:Integrin-alphavbeta3(short label)	psi-mi:"MI:0921"("surface plasmon resonance array")	Faye C et al.(2009)	pubmed:19542224	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:MULT_16_human__PFRAG_1_human_19542224_MatrixDB_1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"111007a"|curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0078"(nucleotide sequence identification)	psi-mi:"MI:0396"(predetermined participant)
complex portal:CPX-1795	uniprotkb:P39060-PRO_0000441861	matrixdb:MULT_16_human	matrixdb:PFRAG_3_human	matrixdb:Integrin-alphavbeta3(short label)	matrixdb:NC1-XVIII(short label)	psi-mi:"MI:0107"("surface plasmon resonance")	Faye C et al.(2009)	pubmed:19502598|imex:IM-16038	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:MULT_16_human__PFRAG_3_human_19502598_MatrixDB_1|imex:IM-16038-25	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	author-name:"integrin alphaVbeta3"	author-name:"NC1 domain of collagen XVIII"	figure legend:"2C"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	"flag tag":c-c	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
complex portal:CPX-1795	uniprotkb:P39060-PRO_0000441861	matrixdb:MULT_16_human	matrixdb:PFRAG_3_human	matrixdb:Integrin-alphavbeta3(short label)	matrixdb:NC1-XVIII(short label)	psi-mi:"MI:0107"("surface plasmon resonance")	Faye C et al.(2009)	pubmed:19502598|imex:IM-16038	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:MULT_16_human__PFRAG_3_human_19502598_MatrixDB_2|imex:IM-16038-26	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	-	-	-	-	-	author-name:"integrin alphaVbeta3"	author-name:"NC1 domain of collagen XVIII"	figure legend:"data_not_shown"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	"flag tag":c-c	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
complex portal:CPX-1795	uniprotkb:P39060-PRO_0000441861	matrixdb:MULT_16_human	matrixdb:PFRAG_3_human	matrixdb:Integrin-alphavbeta3(short label)	matrixdb:NC1-XVIII(short label)	psi-mi:"MI:0107"("surface plasmon resonance")	Faye C et al.(2009)	pubmed:19502598|imex:IM-16038	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:MULT_16_human__PFRAG_3_human_19502598_MatrixDB_3|imex:IM-16038-27	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	author-name:"integrin alphaVbeta3"	author-name:"NC1 domain of collagen XVIII"	figure legend:"2C"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	"mutation increasing interaction":104-104(asp104asn)|"flag tag":c-c	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
complex portal:CPX-1795	uniprotkb:P39060-PRO_0000441861	matrixdb:MULT_16_human	matrixdb:PFRAG_3_human	matrixdb:Integrin-alphavbeta3(short label)	matrixdb:NC1-XVIII(short label)	psi-mi:"MI:0107"("surface plasmon resonance")	Faye C et al.(2009)	pubmed:19502598|imex:IM-16038	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:MULT_16_human__PFRAG_3_human_19502598_MatrixDB_4|imex:IM-16038-28	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	author-name:"integrin alphaVbeta3"	author-name:"NC1 domain of collagen XVIII"	figure legend:"2C"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	"mutation decreasing interaction":27-27,139-139(arg27ala_arg139ala)|"flag tag":c-c	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
uniprotkb:P39060-PRO_0000441861	complex portal:CPX-1795	matrixdb:PFRAG_3_human	matrixdb:MULT_16_human	matrixdb:NC1-XVIII(short label)	matrixdb:Integrin-alphavbeta3(short label)	psi-mi:"MI:0921"("surface plasmon resonance array")	Faye C et al.(2009)	pubmed:19542224	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:MULT_16_human__PFRAG_3_human_19542224_MatrixDB_1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"111007a"|curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0078"(nucleotide sequence identification)	psi-mi:"MI:0396"(predetermined participant)
complex portal:CPX-1795	uniprotkb:Q01955-PRO_0000279684	matrixdb:MULT_16_human	matrixdb:PFRAG_5_human	matrixdb:Integrin-alphavbeta3(short label)	matrixdb:Tumstatin(short label)	psi-mi:"MI:0054"("fluorescence-activated cell sorting")	Shahan TA et al.(1999)	pubmed:10493512	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:MULT_16_human__PFRAG_5_human_10493512_MatrixDB_1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	-	-	-	-	-	-	-	curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
complex portal:CPX-1795	uniprotkb:Q01955-PRO_0000279684	matrixdb:MULT_16_human	matrixdb:PFRAG_5_human	matrixdb:Integrin-alphavbeta3(short label)	matrixdb:Tumstatin(short label)	psi-mi:"MI:0004"("affinity chromatography technology")	Shahan TA et al.(1999)	pubmed:10493512	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:MULT_16_human__PFRAG_5_human_10493512_MatrixDB_2	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	-	-	-	-	-	-	-	curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0072"(monoclonal antibody western blot)	psi-mi:"MI:0083"(peptide synthesis)
uniprotkb:Q01955-PRO_0000279684	complex portal:CPX-1795	matrixdb:PFRAG_5_human	matrixdb:MULT_16_human	matrixdb:Tumstatin(short label)	matrixdb:Integrin-alphavbeta3(short label)	psi-mi:"MI:0892"("solid phase assay")	Maeshima Y et al.(2001)	pubmed:11278365	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:MULT_16_human__PFRAG_5_human_11278365_MatrixDB_1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
complex portal:CPX-1795	uniprotkb:Q01955-PRO_0000279684	matrixdb:MULT_16_human	matrixdb:PFRAG_5_human	matrixdb:Integrin-alphavbeta3(short label)	matrixdb:Tumstatin(short label)	psi-mi:"MI:0019"("coimmunoprecipitation")	Pedchenko V et al.(2004)	pubmed:14610079	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:MULT_16_human__PFRAG_5_human_14610079_MatrixDB_1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	-	-	-	-	-	-	-	curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0072"(monoclonal antibody western blot)	psi-mi:"MI:0396"(predetermined participant)
complex portal:CPX-1795	uniprotkb:Q01955-PRO_0000279684	matrixdb:MULT_16_human	matrixdb:PFRAG_5_human	matrixdb:Integrin-alphavbeta3(short label)	matrixdb:Tumstatin(short label)	psi-mi:"MI:0892"("solid phase assay")	Pedchenko V et al.(2004)	pubmed:14610079	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:MULT_16_human__PFRAG_5_human_14610079_MatrixDB_2	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	-	-	-	-	-	-	-	curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
complex portal:CPX-1795	uniprotkb:P08572-PRO_0000283775	matrixdb:MULT_16_human	matrixdb:PFRAG_7_human	matrixdb:Integrin-alphavbeta3(short label)	matrixdb:Canstatin(short label)	psi-mi:"MI:0054"("fluorescence-activated cell sorting")	Magnon C et al.(2005)	pubmed:15899827	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:MULT_16_human__PFRAG_7_human_15899827_MatrixDB_1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	-	-	-	-	-	-	-	curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
complex portal:CPX-1795	uniprotkb:P08572-PRO_0000283775	matrixdb:MULT_16_human	matrixdb:PFRAG_7_human	matrixdb:Integrin-alphavbeta3(short label)	matrixdb:Canstatin(short label)	psi-mi:"MI:0019"("coimmunoprecipitation")	Magnon C et al.(2005)	pubmed:15899827	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:MULT_16_human__PFRAG_7_human_15899827_MatrixDB_2	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
complex portal:CPX-1795	matrixdb:PFRAG_10_chick	matrixdb:MULT_16_human	-	matrixdb:Integrin-alphavbeta3(short label)	matrixdb:PEX(short label)	psi-mi:"MI:0892"("solid phase assay")	Brooks PC et al.(1998)	pubmed:9476898	taxid:9606(Homo sapiens)	taxid:9031(Gallus gallus)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:MULT_16_human__PFRAG_10_chick_9476898_MatrixDB_1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0078"(nucleotide sequence identification)
complex portal:CPX-1795	uniprotkb:P05067-PRO_0000000092	matrixdb:MULT_16_human	matrixdb:PFRAG_12_human	matrixdb:Integrin-alphavbeta3(short label)	matrixdb:Beta-amyloid peptide 1-42(short label)	psi-mi:"MI:0921"("surface plasmon resonance array")	Salza R et al.(2017)	pubmed:28106549|imex:IM-25796	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:MULT_16_human__PFRAG_12_human_28106549_matrixdb_1|intact:EBI-15483881|imex:IM-25796-11	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
complex portal:CPX-1796	uniprotkb:P39060-PRO_0000005794	matrixdb:MULT_17_human	matrixdb:PFRAG_1_human	matrixdb:Integrin-alphavbeta5(short label)	matrixdb:Endostatin(short label)	psi-mi:"MI:0107"("surface plasmon resonance")	Faye C et al.(2009)	pubmed:19502598|imex:IM-16038	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:MULT_17_human__PFRAG_1_human_19502598_MatrixDB_1|imex:IM-16038-29	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	author-name:"integrin alphaVbeta5"	author-name:"endostatin"	figure legend:"data_not_shown"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	"flag tag":n-n	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
complex portal:CPX-1796	uniprotkb:Q01955-PRO_0000279684	matrixdb:MULT_17_human	matrixdb:PFRAG_5_human	matrixdb:Integrin-alphavbeta5(short label)	matrixdb:Tumstatin(short label)	psi-mi:"MI:0019"("coimmunoprecipitation")	Pedchenko V et al.(2004)	pubmed:14610079	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:MULT_17_human__PFRAG_5_human_14610079_MatrixDB_1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	-	-	-	-	-	-	-	curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0072"(monoclonal antibody western blot)	psi-mi:"MI:0396"(predetermined participant)
